Track name	Track link	User name	User link	Play count	Duration
Barbara Borra - Gone Away Dream	https://soundcloud.com/fromlolita/barbara-borra-gone-away-dream?in=tb3dvuqu1ugs/sets/jazzy-night	cullet	https://soundcloud.com/fromlolita	532K	3:33
So This Is Love - Cinderella	https://soundcloud.com/fatma-gamal-16/so-this-is-love-cinderella?in=tb3dvuqu1ugs/sets/jazzy-night	Fatma Gamal 13	https://soundcloud.com/fatma-gamal-16	543K	1:28
What A Difference A Day Makes	https://soundcloud.com/adelineum/what-a-difference?in=tb3dvuqu1ugs/sets/jazzy-night	adelineum	https://soundcloud.com/adelineum	652K	3:18
Crazy Now	https://soundcloud.com/aerialeast/crazy-now?in=tb3dvuqu1ugs/sets/jazzy-night	Aerial East	https://soundcloud.com/aerialeast	332K	3:43
Big Gigantic - The Little Things (Kasbo remix)	https://soundcloud.com/kasbomusic/big-gigantic-the-little-things-kasbo-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Kasbo	https://soundcloud.com/kasbomusic	None	3:04
Lostboycrow - Stay A Little Longer (Aurean Remix)	https://soundcloud.com/aureansounds/stay-a-little-longer-aurean-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Aurean	https://soundcloud.com/aureansounds	1.22M	4:00
Alex Heimann - Quit Playing Games (Tropical Mix)	https://soundcloud.com/alexheimannmusic/alex-heimann-quit-playing-games-tropical-mix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Alex Heimann	https://soundcloud.com/alexheimannmusic	1.04M	3:39
Deja Vu (feat. Sam Tinnesz)	https://soundcloud.com/kenloi/ken-loi-deja-vu-feat-sam-tinnesz?in=thegvofund/sets/tropixaton-finals-antidote-pt	Ken Loi	https://soundcloud.com/kenloi	985K	2:56
Lost Kings - Marathon (feat. Cosmos & Creatures) [Sean Myers Remix]	https://soundcloud.com/seanmyersmusic/marathonremix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Sean Myers	https://soundcloud.com/seanmyersmusic	1.15M	3:52
Good Drank 2.0 Trap Choir Version (as seen on Jimmy Fallon)	https://soundcloud.com/2chainz/good-drank-20-trap-choir-version-as-seen-on-jimmy-fallon?in=thegvofund/sets/tropixaton-finals-antidote-pt	2 Chainz	https://soundcloud.com/2chainz	2.11M	4:07
Your Shirt	https://soundcloud.com/chelseacutler/your-shirt-1?in=thegvofund/sets/tropixaton-finals-antidote-pt	chelsea cutler	https://soundcloud.com/chelseacutler	4.26M	3:52
Lucian - Sick of Love feat. Beth Duck	https://soundcloud.com/lucianofficial/lucian-sick-of-love-feat-beth-duck?in=thegvofund/sets/tropixaton-finals-antidote-pt	Lucian	https://soundcloud.com/lucianofficial	1.71M	2:47
Lincoln Jesser ft. Yuna - Baby Boy (Famba Remix)	https://soundcloud.com/airmidbrand/famba?in=thegvofund/sets/tropixaton-finals-antidote-pt	AIRMID	https://soundcloud.com/airmidbrand	792K	4:05
Sunny Day Ft Desirée Dawson	https://soundcloud.com/kicksnlicks/kicks-n-licks-sunny-day-ft-desiree-dawson-4?in=thegvofund/sets/tropixaton-finals-antidote-pt	Kicks N Licks	https://soundcloud.com/kicksnlicks	861K	4:15
Just Let Me Feat. Giulia Jean	https://soundcloud.com/tesalmusic/just-let-me-feat-giulia-jean?in=thegvofund/sets/tropixaton-finals-antidote-pt	Tesal	https://soundcloud.com/tesalmusic	397K	3:02
Be Right There (Childs Play Coming Over Bootleg)	https://soundcloud.com/imchildsplay/be-right-there-childs-play-coming-over-bootleg?in=thegvofund/sets/tropixaton-finals-antidote-pt	Childs Play	https://soundcloud.com/imchildsplay	863K	2:38
Peter Prime - Slow It Down	https://soundcloud.com/musiconthebeach/peter-prime-slow-it-down?in=thegvofund/sets/tropixaton-finals-antidote-pt	Music On The Beach	https://soundcloud.com/musiconthebeach	328K	3:48
Circles	https://soundcloud.com/loemusik/circles?in=thegvofund/sets/tropixaton-finals-antidote-pt	Loé	https://soundcloud.com/loemusik	1.34M	2:36
Conrad Sewell - Remind Me (Steve James Remix)	https://soundcloud.com/stevejamesofficial/conrad-sewell-remind-me-steve-james-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	steve james	https://soundcloud.com/stevejamesofficial	873K	3:11
Queen Elizabeth (Aspyer Remix)	https://soundcloud.com/cheatcodesmusic/queen-elizabeth-aspyer-remix-1?in=thegvofund/sets/tropixaton-finals-antidote-pt	CHEAT CODES	https://soundcloud.com/cheatcodesmusic	208K	None
Koni ft. Danelle Sandoval - Mad About You	https://soundcloud.com/koni_music/koni-ft-danelle-mad-about-you-1?in=thegvofund/sets/tropixaton-finals-antidote-pt	Koni	https://soundcloud.com/koni_music	2.01M	3:57
Charlie Puth ft. Selena Gomez - We Don't Talk Anymore (No Riddim Remix)	https://soundcloud.com/noriddim2/wedonttalkanymore?in=thegvofund/sets/tropixaton-finals-antidote-pt	No Riddim #2	https://soundcloud.com/noriddim2	1.69M	3:04
Captain Cuts - Love Like We Used To (Young Bombs Remix)	https://soundcloud.com/youngbombs/love-like-we-used-to-young-bombs-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	YOUNG BOMBS	https://soundcloud.com/youngbombs	1.51M	4:11
Kav Verhouzer feat. BullySongs - Get What You Came For	https://soundcloud.com/kavverhouzer/getwhatyoucamefor?in=thegvofund/sets/tropixaton-finals-antidote-pt	KAV VERHOUZER	https://soundcloud.com/kavverhouzer	2.62M	3:16
Run For Your Life (Attom Chill Remix)	https://soundcloud.com/wearemako/run-for-your-life-attom-chill-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Mako	https://soundcloud.com/wearemako	416K	3:24
Maybe Now feat. Melisa Whiskey	https://soundcloud.com/blynesound/maybe-now-feat-melisa-whiskey?in=thegvofund/sets/tropixaton-finals-antidote-pt	BLYNE	https://soundcloud.com/blynesound	217K	3:24
ESH - Runaway [FREE DOWNLOAD]	https://soundcloud.com/listen2esh/eshxrunaway?in=thegvofund/sets/tropixaton-finals-antidote-pt	ESH	https://soundcloud.com/listen2esh		3:03
Calvin Harris - This Is What You Came For ft. Rihanna (EZY Lima Remix Lea Beiley J. Roosevelt Koni)	https://soundcloud.com/ezy-lima/calvin-harris-this-is-what-you-came-for-ezy-lima-remix-ft-lea-beiley-x-j-roosevelt-x-koni?in=thegvofund/sets/tropixaton-finals-antidote-pt	EZY Lima	https://soundcloud.com/ezy-lima	2.56M	3:48
Darius Rucker - Alright (Eugeen Remix)	https://soundcloud.com/eugeen/darius-rucker-alright-eugeen-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Eugeen	https://soundcloud.com/eugeen	221K	3:23
Whethan - Savage (NOTD Remix)	https://soundcloud.com/auxlondon/savage?in=thegvofund/sets/tropixaton-finals-antidote-pt	Aux London	https://soundcloud.com/auxlondon	1.48M	2:58
LWR PWR & Peter Kuli - Burnin	https://soundcloud.com/lwrpwr/lwr-pwr-peter-kuli-burnin?in=thegvofund/sets/tropixaton-finals-antidote-pt	lwrpwr	https://soundcloud.com/lwrpwr	259K	3:15
Sam Feldt & Hook N Sling - Open Your Eyes [OUT NOW]	https://soundcloud.com/spinninrecords/sam-feldt-hook-n-sling-open-your-eyes?in=thegvofund/sets/tropixaton-finals-antidote-pt	Spinnin' Records	https://soundcloud.com/spinninrecords	1.63M	3:06
Frank Pierce & Drop Science Ft Stephanie Fellas - Highlife (Original Mix)[Free Download]	https://soundcloud.com/house-of-vibes/frank-pierce-drop-science-ft-stephanie-fellas-highlife-original-mixfree-download?in=thegvofund/sets/tropixaton-finals-antidote-pt	House Of Vibes	https://soundcloud.com/house-of-vibes	418K	3:52
Pineapple Express	https://soundcloud.com/bjvxc/pineapple-express-bibio-lil-wayne-curreny?in=thegvofund/sets/tropixaton-finals-antidote-pt	BJClarke	https://soundcloud.com/bjvxc	1.64M	2:44
Good Love	https://soundcloud.com/killparis/good-love?in=thegvofund/sets/tropixaton-finals-antidote-pt	Kill Paris	https://soundcloud.com/killparis	1.25M	2:59
GAMPER & DADONI - Just Smile (feat. Milow)	https://soundcloud.com/gamperdadoni/justsmile?in=thegvofund/sets/tropixaton-finals-antidote-pt	GAMPER & DADONI	https://soundcloud.com/gamperdadoni	1.09M	2:45
Lost Boy - Poison [CJR x TropiKult]	https://soundcloud.com/deeprootrecords/poison?in=thegvofund/sets/tropixaton-finals-antidote-pt	Deep Root Records	https://soundcloud.com/deeprootrecords	506K	3:38
XYLØ - Get Closer (Joe Mason Remix)	https://soundcloud.com/joemasonmusic/xylo-get-closer-joe-mason-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Joe Mason	https://soundcloud.com/joemasonmusic	1.51M	4:27
Porsche Love - Things You're Missing	https://soundcloud.com/sad-songsss/thingsyouremissing?in=thegvofund/sets/tropixaton-finals-antidote-pt	Sad	https://soundcloud.com/sad-songsss	400K	3:26
Tritonal & SJ - Hung Up	https://soundcloud.com/shufflicious/tritonal-sj-hung-up?in=thegvofund/sets/tropixaton-finals-antidote-pt	Shufflicious	https://soundcloud.com/shufflicious	373K	3:40
SAINT WKND ft. Hoodlem - Golden (TRAILS Remix)	https://soundcloud.com/onetwotrails/golden?in=thegvofund/sets/tropixaton-finals-antidote-pt	TRAILS	https://soundcloud.com/onetwotrails	542K	3:26
machineheart - Stonecold (BKAYE Remix)	https://soundcloud.com/bkayeofficial/machineheart-stonecold-bkaye-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	BKAYE	https://soundcloud.com/bkayeofficial	1.07M	3:44
Lemaitre - Playing To Lose (Kidswaste Remix)	https://soundcloud.com/kidswaste/playingtolose?in=thegvofund/sets/tropixaton-finals-antidote-pt	Kidswaste	https://soundcloud.com/kidswaste	300K	4:42
Illenium - With You Ft. Quinn XCII (hazey eyes remix)	https://soundcloud.com/hazeyeyes/illenium-with-you-ft-quinn-xcii-hazey-eyes-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	hazey eyes	https://soundcloud.com/hazeyeyes	426K	2:58
Snakehips - All My Friends (RLSTNE & Magooroo Redo)	https://soundcloud.com/magooroo/all-my-friends?in=thegvofund/sets/tropixaton-finals-antidote-pt	Magooroo	https://soundcloud.com/magooroo	232K	2:53
Malu Project & Jason Anousheh - Auf Uns (Farbenblind Radio Edit)	https://soundcloud.com/andreabonomelli/malu-project-jason-anousheh-auf-uns-farbenblind-radio-edit?in=thegvofund/sets/tropixaton-finals-antidote-pt	Kodura	https://soundcloud.com/andreabonomelli	104K	2:52
Perfect Strangers	https://soundcloud.com/jonasblue/perfect-strangers?in=thegvofund/sets/tropixaton-finals-antidote-pt	Jonas Blue	https://soundcloud.com/jonasblue	None	None
Rewind	https://soundcloud.com/stansono/rewind?in=thegvofund/sets/tropixaton-finals-antidote-pt	Stan Sono	https://soundcloud.com/stansono	2.09M	3:23
Living Single (feat. Chance The Rapper & Jeremih)	https://soundcloud.com/bigsean-1/living-single?in=thegvofund/sets/tropixaton-finals-antidote-pt	Big Sean	https://soundcloud.com/bigsean-1	6.66M	None
Myon X Fatum feat. Marcus Bently - Rain (Original Mix)	https://soundcloud.com/myonmuzik/myon-x-fatum-feat-marcus-bently-rain-original-mix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Myon	https://soundcloud.com/myonmuzik	72.2K	4:32
MALIBU FEAT POST MALONE (PROD BY JAMES ROYO)	https://soundcloud.com/2fourhrs/malibu-feat-post-malone-prod-by-james-royo?in=thegvofund/sets/tropixaton-finals-antidote-pt	24hrs	https://soundcloud.com/2fourhrs	6.02M	4:07
Killer With A Smile (Feat. Molly Moore)	https://soundcloud.com/winandwoo/killer?in=thegvofund/sets/tropixaton-finals-antidote-pt	Win and Woo	https://soundcloud.com/winandwoo	1.01M	3:07
INITPATCH - This Is Home (Blaze U Remix)*BUY=FREE DOWNLOAD*	https://soundcloud.com/blazeuofficial/initpatch-this-is-home-blaze-u-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Blaze U	https://soundcloud.com/blazeuofficial	150K	3:52
Murda Ft. 24Hrs - Roller Coasters	https://soundcloud.com/murdabeatz9/16-murda-x-24hrs-roller-coasters?in=thegvofund/sets/tropixaton-finals-antidote-pt	Murda Beatz	https://soundcloud.com/murdabeatz9	2.04M	2:36
Aloha (feat. Merryn Jeann)	https://soundcloud.com/mome-music/aloha?in=thegvofund/sets/tropixaton-finals-antidote-pt	Møme	https://soundcloud.com/mome-music	1.79M	None
Undercover	https://soundcloud.com/kehlanimusic/undercover?in=thegvofund/sets/tropixaton-finals-antidote-pt	Kehlani	https://soundcloud.com/kehlanimusic	5.49M	3:03
Nobody Like You (feat. Emma Carn)	https://soundcloud.com/heyimgojo/nobody-like-you-feat-emma-carn?in=thegvofund/sets/tropixaton-finals-antidote-pt	Go-Jo	https://soundcloud.com/heyimgojo	182K	3:16
Nick Martin & Nat Dunn - Looking For Love | OUT NOW	https://soundcloud.com/nickmartinlive/nick-martin-nat-dunn-looking-for-love?in=thegvofund/sets/tropixaton-finals-antidote-pt	Nick Martin	https://soundcloud.com/nickmartinlive	168K	3:34
Stay Loose	https://soundcloud.com/soundremedy/stay-loose?in=thegvofund/sets/tropixaton-finals-antidote-pt	SOUND REMEDY	https://soundcloud.com/soundremedy	98.2K	3:40
Ziggy Alberts - Runaway (Y.V.E. 48 Remix)	https://soundcloud.com/y-v-e-48/ziggy-alberts-runaway-yve-48-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Y.V.E. 48	https://soundcloud.com/y-v-e-48	129K	3:30
Ryan Blyth x After 6 feat. Luther Soul - Special [OUT NOW]	https://soundcloud.com/spinninrecords/ryan-blyth-x-after-6-feat-luther-soul-special?in=thegvofund/sets/tropixaton-finals-antidote-pt	Spinnin' Records	https://soundcloud.com/spinninrecords	383K	2:45
Jaymes Young - I'll Be Good (Anthony Keyrouz & Ludomir Remix)	https://soundcloud.com/selectedtunes/ill-be-good?in=thegvofund/sets/tropixaton-finals-antidote-pt	Soave Tunes	https://soundcloud.com/selectedtunes	413K	3:24
ULLLIIK - Remind Me (feat. Genora)	https://soundcloud.com/ullliik/remind-me-feat-genora?in=thegvofund/sets/tropixaton-finals-antidote-pt	ULLLIIK	https://soundcloud.com/ullliik	49.1K	4:14
I Go Crazy [CASA ROSSA]	https://soundcloud.com/realdjpaige/i-go-crazy?in=thegvofund/sets/tropixaton-finals-antidote-pt	Paige	https://soundcloud.com/realdjpaige	304K	4:55
Someone That You Love ft. Olivia Nelson	https://soundcloud.com/jarreauvandal/someone-that-you-love-ft-olivia-nelson?in=thegvofund/sets/tropixaton-finals-antidote-pt	Jarreau Vandal	https://soundcloud.com/jarreauvandal	1.16M	2:57
Ruben Young - Take Her Down (Caelo Remix)	https://soundcloud.com/caelomusic/ruben-young-caelo-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Caelo	https://soundcloud.com/caelomusic	76K	3:27
Kaivon - First Breath	https://soundcloud.com/flowaudio/kaivon-first-breath?in=thegvofund/sets/tropixaton-finals-antidote-pt	Flow?	https://soundcloud.com/flowaudio	412K	3:29
Bleed	https://soundcloud.com/vorsa/bleed?in=thegvofund/sets/tropixaton-finals-antidote-pt	Vorsa	https://soundcloud.com/vorsa	66K	4:04
WORSHIP (feat. MNEK)	https://soundcloud.com/theknocks/worship-feat-mnek-1?in=thegvofund/sets/tropixaton-finals-antidote-pt	The Knocks	https://soundcloud.com/theknocks	106K	3:35
ILIVEHERE. - Coming Home	https://soundcloud.com/bitbird/ilivehere-coming-home-bb?in=thegvofund/sets/tropixaton-finals-antidote-pt	bitbird	https://soundcloud.com/bitbird	696K	3:48
Blackout	https://soundcloud.com/tritonalmusic/blackout?in=thegvofund/sets/tropixaton-finals-antidote-pt	Tritonal	https://soundcloud.com/tritonalmusic	2.47M	3:31
Vérité - Gesture (BKAYE Remix)	https://soundcloud.com/bkayeofficial/verite-gesture-bkaye-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	BKAYE	https://soundcloud.com/bkayeofficial	558K	3:27
Calvo - Vicious Girl (Selke Remix)	https://soundcloud.com/auxdeep/viciousgirl?in=thegvofund/sets/tropixaton-finals-antidote-pt	Aux Deep	https://soundcloud.com/auxdeep	389K	2:41
Feelin' (Original Mix)	https://soundcloud.com/wtpmusik/feelin?in=thegvofund/sets/tropixaton-finals-antidote-pt	We The People (WTP)	https://soundcloud.com/wtpmusik	165K	4:05
Ra Ra Riot - Absolutely (Androma Remix)	https://soundcloud.com/andromamusic/ra-ra-riot-absolutely-androma-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Androma ♧	https://soundcloud.com/andromamusic	110K	3:35
tofû x Evan Duffy - Found (Hold On)	https://soundcloud.com/tofuumusic/found-hold-on?in=thegvofund/sets/tropixaton-finals-antidote-pt	tofû	https://soundcloud.com/tofuumusic	98.9K	4:28
Throw Myself A Party (feat. 2 Chainz, Starrah & Tory Lanez)	https://soundcloud.com/cashmerecat/throw-myself-a-party?in=thegvofund/sets/tropixaton-finals-antidote-pt	CASHMERE CAT	https://soundcloud.com/cashmerecat	296K	None
Joàan - Just Like You (Feat. Alexia Maitre)	https://soundcloud.com/hot_vibes/just-like-you-joaan-feat-alexia-maitre?in=thegvofund/sets/tropixaton-finals-antidote-pt	Hot Vibes	https://soundcloud.com/hot_vibes	244K	2:44
20 KLOË - Teengage Craze	https://soundcloud.com/hiddentrackmusic/20-kloe-teengage-craze?in=thegvofund/sets/tropixaton-finals-antidote-pt	HiddenTrackMusic	https://soundcloud.com/hiddentrackmusic		3:45
So Good (ft. Danny Shah) (Tobtok Remix)	https://soundcloud.com/basic-tape/so-good-ft-danny-shah-tobtok-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Basic Tape	https://soundcloud.com/basic-tape	125K	4:09
Zara Larsson - I Would Like (R3hab Remix)	https://soundcloud.com/r3hab/zara-larsson-i-would-like-r3hab-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	R3HAB	https://soundcloud.com/r3hab	5.48M	2:27
I Ain't Lost Anymore ft. Mark Borino	https://soundcloud.com/iampistol/i-aint-lost-anymore-ft-mark-borino?in=thegvofund/sets/tropixaton-finals-antidote-pt	Pistol	https://soundcloud.com/iampistol	108K	3:33
Sam Feldt - Been A While	https://soundcloud.com/samfeldt/sam-feldt-been-a-while-original-mix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Sam Feldt	https://soundcloud.com/samfeldt	3.39M	1:32
The Audyssey ft Natalie A. Garland - The Hunter (Tegan Remix)	https://soundcloud.com/djtegan/the-hunter-tegan-rmx?in=thegvofund/sets/tropixaton-finals-antidote-pt	Tegan	https://soundcloud.com/djtegan	42.8K	3:13
Tobtok - On My Way (Rain or Shine Remix)	https://soundcloud.com/rain_or_shine/tobtok-on-my-way-rain-or-shine-remix?in=thegvofund/sets/tropixaton-finals-antidote-pt	Rain or Shine	https://soundcloud.com/rain_or_shine	170K	4:00
"Jazz Story" - Old School Hip Hop Instrumental Rap Beat (prod. Seven Keys x Beast Inside Beats)	https://soundcloud.com/sevenkeysbeats/old-school-hip-hop-instrumental-free-rap-beat-jazz-story-sevenbeats-beastinsidebeats?in=emlayting/sets/thebestfuckingrevisionplaylistever	Seven Keys (Type Beats/Trap Rap Instrumentals)	https://soundcloud.com/sevenkeysbeats	4.89M	2:12
Tears	https://soundcloud.com/joehertz/tears?in=emlayting/sets/thebestfuckingrevisionplaylistever	Joe Hertz	https://soundcloud.com/joehertz	640K	5:04
Aminals - Baths	https://soundcloud.com/mind-full-of-clutter/aminals-baths?in=emlayting/sets/thebestfuckingrevisionplaylistever	Michelle	https://soundcloud.com/mind-full-of-clutter	546K	3:19
Autumn Leaf	https://soundcloud.com/heaventide/autumn-leaf?in=emlayting/sets/thebestfuckingrevisionplaylistever	Heaventide	https://soundcloud.com/heaventide	169K	3:56
Beach Baby - Bon Iver	https://soundcloud.com/sajoauli/beach-baby-bon-iver?in=emlayting/sets/thebestfuckingrevisionplaylistever	Samuel Lindholm	https://soundcloud.com/sajoauli	198K	4:33
Eric Rigo & Mallive - Believe	https://soundcloud.com/ambientmusicalgenre/eric-rigo-mallive-believe?in=emlayting/sets/thebestfuckingrevisionplaylistever	AmbientMusicalGenre	https://soundcloud.com/ambientmusicalgenre	76.4K	3:37
Essáy - State Of Mind	https://soundcloud.com/essayessay/essay-state-of-mind?in=emlayting/sets/thebestfuckingrevisionplaylistever	Essáy	https://soundcloud.com/essayessay	183K	4:31
hip hop jazz instrumental	https://soundcloud.com/adirootzbeats/hip-hop-jazz-instrumental?in=emlayting/sets/thebestfuckingrevisionplaylistever	TwistedRootzBeats	https://soundcloud.com/adirootzbeats	316K	4:02
Beat Gates - I Love You Miss Jazz [Free Download]	https://soundcloud.com/beat-gates/hip-hop-jazz-beats-instrumental?in=emlayting/sets/thebestfuckingrevisionplaylistever	⌜𝐁𝐄𝐀𝐓 𝐆𝐀𝐓𝐄𝐒⌟	https://soundcloud.com/beat-gates	257K	3:01
BTSTU (Jai Paul Cover)	https://soundcloud.com/iamdot/btstu-jai-paul-cover?in=emlayting/sets/thebestfuckingrevisionplaylistever	dot	https://soundcloud.com/iamdot	312K	3:25
Raury - Cigarette Song (Snakehips Remix)	https://soundcloud.com/snakehips-1/raury-cigarette-song-snakehips-remix?in=emlayting/sets/thebestfuckingrevisionplaylistever	SNAKEHIPS	https://soundcloud.com/snakehips-1	4.12M	3:12
CityStrum	https://soundcloud.com/anitek/citystrum?in=emlayting/sets/thebestfuckingrevisionplaylistever	Anitek	https://soundcloud.com/anitek	208K	2:31
Catching Flies & Ifan Dafydd - Don't Know How (Free DL)	https://soundcloud.com/catchingfliesmusic/catching-flies-ifan-dafydd-1?in=emlayting/sets/thebestfuckingrevisionplaylistever	CATCHING FLIES	https://soundcloud.com/catchingfliesmusic	260K	4:34
Ezra	https://soundcloud.com/flume/ezra-1?in=emlayting/sets/thebestfuckingrevisionplaylistever	Flume	https://soundcloud.com/flume	4.65M	3:37
Flying Lotus - Fall In Love	https://soundcloud.com/dorego/flying-lotus-fall-in-love?in=emlayting/sets/thebestfuckingrevisionplaylistever	bangs.	https://soundcloud.com/dorego	496K	2:39
False Astronomy	https://soundcloud.com/mister-lies/false-astronomy?in=emlayting/sets/thebestfuckingrevisionplaylistever	Mister Lies	https://soundcloud.com/mister-lies	575K	3:40
FEDER - GOODBYE ft LYSE	https://soundcloud.com/feder_music/feder-goodbye-ft-lyse?in=emlayting/sets/thebestfuckingrevisionplaylistever	FEDER	https://soundcloud.com/feder_music	12.3M	4:50
Fruju	https://soundcloud.com/beatsbybenjamin/fruju?in=emlayting/sets/thebestfuckingrevisionplaylistever	Ben Jamin	https://soundcloud.com/beatsbybenjamin	96K	2:23
Get Good (Infinitefreefall Remix)	https://soundcloud.com/stsouth/get-good-infinitefreefall-remix-1?in=emlayting/sets/thebestfuckingrevisionplaylistever	St. South	https://soundcloud.com/stsouth	1.8M	4:46
Falafel	https://soundcloud.com/tommisch/falafel?in=emlayting/sets/thebestfuckingrevisionplaylistever	Tom Misch	https://soundcloud.com/tommisch	831K	3:42
Oh Baby	https://soundcloud.com/tommisch/oh-baby?in=emlayting/sets/thebestfuckingrevisionplaylistever	Tom Misch	https://soundcloud.com/tommisch	453K	4:37
Tom Misch - South East	https://soundcloud.com/soulection/tom-misch-south-east?in=emlayting/sets/thebestfuckingrevisionplaylistever	SOULECTION	https://soundcloud.com/soulection	780K	3:51
Tom Misch - Risk	https://soundcloud.com/soulection/tom-misch-risk?in=emlayting/sets/thebestfuckingrevisionplaylistever	SOULECTION	https://soundcloud.com/soulection	536K	3:43
Tom Misch - The Journey	https://soundcloud.com/soulection/tom-misch-the-journey?in=emlayting/sets/thebestfuckingrevisionplaylistever	SOULECTION	https://soundcloud.com/soulection	4.23M	4:25
Blackbird Blackbird - Hawaii (Niva Remix)	https://soundcloud.com/nivamusic/blackbird-blackbird-hawaii-niva-remix?in=emlayting/sets/thebestfuckingrevisionplaylistever	NIVA	https://soundcloud.com/nivamusic	803K	4:04
Hey Now	https://soundcloud.com/londongrammar/hey-now?in=emlayting/sets/thebestfuckingrevisionplaylistever	London Grammar	https://soundcloud.com/londongrammar	None	None
I See Fire (Kygo Remix)	https://soundcloud.com/nes-ka/i-see-fire-kygo-remix?in=emlayting/sets/thebestfuckingrevisionplaylistever	Nes Ka	https://soundcloud.com/nes-ka	3.62M	5:17
Make You Feel (Kerala Remix)- Alina Baraz & Galimatias	https://soundcloud.com/qualitysoundsforyou/make-you-feel-kerala-remix-alina-baraz-galimatias?in=emlayting/sets/thebestfuckingrevisionplaylistever	vibe .	https://soundcloud.com/qualitysoundsforyou	111K	3:06
Kiara - bonobo	https://soundcloud.com/hyk-latency-mosmusic/kiara-bonobo?in=emlayting/sets/thebestfuckingrevisionplaylistever	MOS LATENCY NXC	https://soundcloud.com/hyk-latency-mosmusic	195K	5:02
MF Doom - Doomsday	https://soundcloud.com/dorego/mf-doom-doomsday?in=emlayting/sets/thebestfuckingrevisionplaylistever	bangs.	https://soundcloud.com/dorego	2.62M	5:05
Gramatik - Like You Do	https://soundcloud.com/gramatik/07-gramatik-like-you-do?in=emlayting/sets/thebestfuckingrevisionplaylistever	Gramatik	https://soundcloud.com/gramatik	514K	4:34
Memories	https://soundcloud.com/stekbeats/memories?in=emlayting/sets/thebestfuckingrevisionplaylistever	STEK.	https://soundcloud.com/stekbeats	143K	3:10
Mirror Maru	https://soundcloud.com/cashmerecat/mirrormaru?in=emlayting/sets/thebestfuckingrevisionplaylistever	CASHMERE CAT	https://soundcloud.com/cashmerecat	7.89M	4:02
Montgomery - Pinata (Japanese Wallpaper Remix)	https://soundcloud.com/iohyouparty/montgomery-pinata-japanese-wallpaper-remix?in=emlayting/sets/thebestfuckingrevisionplaylistever	iohyouparty	https://soundcloud.com/iohyouparty	1.02M	4:10
Morning Glow [FREE]	https://soundcloud.com/roaldvelden/roald-velden-morning-glow-free?in=emlayting/sets/thebestfuckingrevisionplaylistever	ⴽⵙⵠLD ⴸⵇLDⵇN	https://soundcloud.com/roaldvelden	190K	4:43
My Way (Le Nonsense Remix)	https://soundcloud.com/club-tenampa/my-way-le-nonsense-remix?in=emlayting/sets/thebestfuckingrevisionplaylistever	Club Tenampa	https://soundcloud.com/club-tenampa	105K	4:51
ABOUT U	https://soundcloud.com/xxyyxx/about-you?in=emlayting/sets/thebestfuckingrevisionplaylistever	xxyyxx	https://soundcloud.com/xxyyxx	1.36M	4:02
Aphex Twin - Rhubarb	https://soundcloud.com/anthony-distefano/aphex-twin-rhubarb?in=emlayting/sets/thebestfuckingrevisionplaylistever	anthony distefano	https://soundcloud.com/anthony-distefano	179K	3:22
Bonobo reccuring feat. kush	https://soundcloud.com/sarthakkush/bonobo-reccuring-feat-kush?in=emlayting/sets/thebestfuckingrevisionplaylistever	Sarthak Kush	https://soundcloud.com/sarthakkush	11.6K	5:32
Take Care Of You	https://soundcloud.com/sajeofficial/saje-take-care-of-you?in=emlayting/sets/thebestfuckingrevisionplaylistever	Saje	https://soundcloud.com/sajeofficial	4.64M	3:58
SAW U LEAVE	https://soundcloud.com/lilsad/saw-u-leave?in=emlayting/sets/thebestfuckingrevisionplaylistever	LIL SAD	https://soundcloud.com/lilsad	166K	3:36
shadows	https://soundcloud.com/nnuages/shadows?in=emlayting/sets/thebestfuckingrevisionplaylistever	nuages	https://soundcloud.com/nnuages	259K	6:25
moments	https://soundcloud.com/nnuages/moments?in=emlayting/sets/thebestfuckingrevisionplaylistever	nuages	https://soundcloud.com/nnuages	168K	5:10
Mazde - Shifted Thoughts (feat. La Mar)	https://soundcloud.com/cucumberchillin/mazde-shifted-thoughts-feat-la?in=emlayting/sets/thebestfuckingrevisionplaylistever	cucumberchillin	https://soundcloud.com/cucumberchillin	13.5K	3:24
